Date,Close
2019-07-05,2330.24
2019-07-08,2325.67
2019-07-09,2325.63
2019-07-10,2333.35
2019-07-11,2330.93
2019-07-12,2318.73
2019-07-15,2304.81
2019-07-16,2322.38
2019-07-17,2330.25
2019-07-18,2328.79
2019-07-19,2353.09
2019-07-22,2340.94
2019-07-23,2346.41
2019-07-24,2334.73
2019-07-25,2311.47
2019-07-26,2335.23
2019-07-29,2321.92
2019-07-30,2321.77
2019-07-31,2346.52
2019-08-01,2343.48
2019-08-02,2332.77
2019-08-06,2307.74
2019-08-07,2317.51
2019-08-08,2315.69
2019-08-09,2316.33
2019-08-13,2349.69
2019-08-14,2346.56
2019-08-15,2341.26
2019-08-16,2311.48
2019-08-19,2290.58
2019-08-20,2291.74
2019-08-21,2296.66
2019-08-22,2285.76
2019-08-23,2269.79
2019-08-26,2279.11
2019-08-27,2309.34
2019-08-28,2321.36
2019-08-29,2308.49
2019-08-30,2303.8
2019-09-02,2279.89
2019-09-03,2270.07
2019-09-04,2293.35
2019-09-05,2263.96
2019-09-06,2256.51
2019-09-09,2256.51
2019-09-10,2260.18
2019-09-11,2254.35
2019-09-12,2256.73
2019-09-16,2235
2019-09-17,2245.61
2019-09-18,2244.64
2019-09-19,2222.76
2019-09-20,2224.42
2019-09-24,2214.54
2019-09-25,2210.43
2019-09-26,2217.72
2019-09-27,2209.57
2019-09-30,2204.79
2019-10-01,2202.01
2019-10-02,2195.38
2019-10-03,2205.35
2019-10-04,2201.4
2019-10-08,2209.41
2019-10-09,2189.25
2019-10-10,2173.98
2019-10-11,2173.98
2019-10-14,2172.26
2019-10-15,2167.74
2019-10-16,2167.13
2019-10-17,2165.15
2019-10-18,2161.65
2019-10-21,2159.13
2019-10-22,2159.13
2019-10-23,2156
2019-10-24,2156
2019-10-25,2155.46
2019-10-28,2153.16
2019-10-29,2149.33
2019-10-30,2151.83
2019-10-31,2150.66
2019-11-01,2149.7
2019-11-04,2157.64
2019-11-05,2156.64
2019-11-06,2159.98
2019-11-07,2161.35
2019-11-08,2169.48
2019-11-11,2171.6
2019-11-12,2170.69
2019-11-13,2170.69
2019-11-14,2170.86
2019-11-15,2151.51
2019-11-18,2149.86
2019-11-19,2138.01
2019-11-20,2137.35
2019-11-21,2136.82
2019-11-22,2147.89
2019-11-25,2139.52
2019-11-26,2141.26
2019-11-27,2140.27
2019-11-28,2140.25
2019-11-28,2140.25
2019-11-29,2137.91
2019-11-29,2137.91
2019-12-02,2139.2
2019-12-03,2143.77
2019-12-04,2144.62
2019-12-05,2162.05
2019-12-09,2188.37
2019-12-10,2236.47
2019-12-11,2253.45
2019-12-12,2236.09
2019-12-13,2233.17
2019-12-16,2238.62
2019-12-17,2241.11
2019-12-18,2243.57
2019-12-19,2245.87
2019-12-20,2222.86
2019-12-23,2249.86
2019-12-24,2249.86
2019-12-27,2254.61
2019-12-30,2238.55
2019-12-31,2257.15
2020-01-02,2257.15
2020-01-03,2258.68
2020-01-06,2240.35
2020-01-08,2240.35
2020-01-09,2241.15
2020-01-10,2252.13
2020-01-14,2255.92
2020-01-15,2243.97
2020-01-16,2257.45
2020-01-17,2240.42
2020-01-20,2251.45
2020-01-21,2227.85
2020-01-22,2234.21
2020-01-23,2277.37
2020-01-24,2248.75
2020-01-27,2236.29
2020-01-28,2251.33
2020-01-29,2244.17
2020-01-30,2215.32
2020-01-31,2212.21
2020-02-03,2212.21
2020-02-04,2211.19
2020-02-05,2199.34
2020-02-06,2211.08
2020-02-07,2196.72
2020-02-11,2206.62
2020-02-12,2206.15
2020-02-13,2215.92
2020-02-14,2203.63
2020-02-17,2228.14
2020-02-18,2216.97
2020-02-19,2216.97
2020-02-20,2216.97
2020-02-21,2204.47
2020-02-24,2204.35
2020-02-25,2181.52
2020-02-26,2180.31
2020-02-27,2177.11
2020-02-28,2211.89
2020-03-02,2187.43
2020-03-03,2211.12
2020-03-04,2175.58
2020-03-05,2188.05
2020-03-09,2187.42
2020-03-10,2187.42
2020-03-11,2214.24
2020-03-12,2211.3
2020-03-13,2185.81
2020-03-16,2185.81
2020-03-17,2197.69
2020-03-18,2182.66
2020-03-19,2180.9
2020-03-20,2179.02
2020-03-23,2179.02
2020-03-24,2178.41
2020-03-25,2177.87
2020-03-26,2160.9
2020-03-27,2160.52
2020-03-30,2158.85
2020-03-31,2159.61
2020-04-01,2159.38
2020-04-02,2132.72
2020-04-03,2143.09
2020-04-06,2119.4
2020-04-07,2119.4
2020-04-08,2106.95
2020-04-09,2135.24
2020-04-14,2134.04
2020-04-15,2116.74
2020-04-16,2113.7
2020-04-17,2106.58
2020-04-20,2124.62
2020-04-21,2124.62
2020-04-22,2097.14
2020-04-23,2154.44
2020-04-24,2152.63
2020-04-27,2155.9
2020-04-28,2074.91
2020-04-29,2172.7
2020-04-30,2100.74
2020-05-04,2143.9
2020-05-05,2083.72
2020-05-06,2102.74
2020-05-07,2041.96
2020-05-08,2042.05
2020-05-11,2043.6
2020-05-12,2073.21
2020-05-13,2043.11
2020-05-14,1977.63
2020-05-15,1983.83
2020-05-18,2000.8
2020-05-19,1996.79
2020-05-20,1981.93
2020-05-21,2019.68
2020-05-22,2011.97
2020-05-26,2000.12
2020-05-27,1975.81
2020-05-28,1952.12
2020-05-29,1941.03
2020-06-01,1941.03
2020-06-02,1941.03
2020-06-03,1946.14
2020-06-04,1947.54
2020-06-05,1960.63
2020-06-08,1951.41
2020-06-09,1960.61
2020-06-10,1958.06
2020-06-11,1937.65
2020-06-12,1928.66
2020-06-15,1928.66
2020-06-16,1922.27
2020-06-17,1946.08
2020-06-18,1933.65
2020-06-19,1921.29
2020-06-22,1919.85
2020-06-24,1904.24
2020-06-25,1869.2
2020-06-26,1872.79
2020-06-29,1866.9
2020-06-30,1899.9
2020-07-01,1899.34
2020-07-02,1887.65
2020-07-03,1887.65
2020-07-06,1884.03
2020-07-07,1877.53
2020-07-08,1865.69
2020-07-09,1872.77
2020-07-10,1872.77
2020-07-13,1881.45
2020-07-14,1881.45
2020-07-15,1881.45
2020-07-16,1874.21
2020-07-17,1861.24
2020-07-20,1874.62
2020-07-21,1874.62
2020-07-22,1862.77
2020-07-23,1862.77
2020-07-24,1862.77
2020-07-27,1862.77
2020-07-28,1865.79
2020-07-29,1877.64
2020-07-30,1877.64
2020-08-03,1889.49
2020-08-05,1889.49
2020-08-06,1887.67
2020-08-07,1886.4
2020-08-10,1883.45
2020-08-11,1873.39
2020-08-12,1876.41
2020-08-13,1876.41
2020-08-14,1876.41
2020-08-17,1872.85
2020-08-18,1870.5
2020-08-19,1840.68
2020-08-20,1843.1
2020-08-21,1854.94
2020-08-24,1861.19
2020-08-25,1839.4
2020-08-26,1853.66
2020-08-27,1848.55
2020-08-28,1847.04
2020-08-31,1846.59
2020-09-01,1838.55
2020-09-02,1826.26
2020-09-03,1838.11
2020-09-04,1840.07
2020-09-07,1840.07
2020-09-08,1821.21
2020-09-08,1825.74
2020-09-09,1825.28
2020-09-11,1827.8
2020-09-14,1827.8
2020-09-15,1815.77
2020-09-16,1840.7
2020-09-17,1841.38
2020-09-18,1841.38
2020-09-22,1841.38
2020-09-23,1841.38
2020-09-24,1834.47
2020-09-25,1834.47
2020-09-28,1856.56
2020-09-29,1856.56
2020-09-30,1856.56
2020-10-01,1845.66
2020-10-02,1845.66
2020-10-05,1845.63
2020-10-06,1839.79
2020-10-07,1852.62
2020-10-08,1852.62
2020-10-09,1864.32
2020-10-12,1864.32
2020-10-13,1842.83
2020-10-14,1850.96
2020-10-15,1846.41
2020-10-16,1846.11
2020-10-19,1843.95
2020-10-20,1852.3
2020-10-21,1839.05
2020-10-22,1842.85
2020-10-23,1842.85
2020-10-26,1831.11
2020-10-27,1831.11
2020-10-28,1831.11
2020-10-29,1837.27
2020-10-30,1837.27
2020-11-02,1837.27
2020-11-03,1827.35
2020-11-04,1827.35
2020-11-05,1813.79
2020-11-06,1813.79
2020-11-09,1813.46
2020-11-10,1813.46
2020-11-11,1813.27
2020-11-12,1821.72
2020-11-13,1821.72
2020-11-16,1821.83
2020-11-17,1821.83
2020-11-18,1810.09
2020-11-19,1810.09
2020-11-20,1821.83
2020-11-23,1822.09
2020-11-24,1822.22
2020-11-25,1819.28
2020-11-26,1806.94
2020-11-27,1806.94
2020-11-30,1818.68
2020-12-01,1818.68
2020-12-02,1820.22
2020-12-03,1820.22
2020-12-08,1820.22
2020-12-08,1848.29
2020-12-09,1848.29
2020-12-10,1836.54
2020-12-11,1854.32
2020-12-14,1866.06
2020-12-15,1883.31
2020-12-16,1886.86
2020-12-17,1893.1
2020-12-18,1893.1
2020-12-18,1893.1
2020-12-21,1895.55
2020-12-22,1893.1
2020-12-23,1893.1
2020-12-24,1909.87
2020-12-29,1909.87
2020-12-30,1916.3
2020-12-31,1941.59
